job_name,origin,assigned,k,duration,latency_ms,carbon_g,dropped
j_002120,India,India,4,38.9,0.0,7.5617277777777785,False
j_001440,Germany,Germany,4,22.0,0.0,1.5277777777777777,False
j_001423,Germany,Germany,1,21600.0,0.0,1480.956125,False
j_002103,India,India,4,19.3,0.0,3.7865527777777688,False
j_001784,Korea,Korea,5,8.8,0.0,0.9261999999999951,False
j_001060,France,France,4,50.4,0.0,0.5039999999999987,False
j_002450,Japan,Japan,5,7.9,0.0,0.9532666666666776,False
j_000023,US_West,US_West,1,6657.9,0.0,456.45736388888895,False
j_002146,India,India,1,7194.8,0.0,1402.7134777777776,False
j_002138,India,India,2,2640.1,0.0,521.5547555555554,False
j_002481,Japan,Japan,1,2575.0,0.0,306.6267611111111,False
j_001781,Korea,Korea,4,20.1,0.0,2.2294249999999898,False
j_000729,US_East,US_East,1,5629.8,0.0,526.3445694444445,False
j_002126,India,India,4,15.4,0.0,3.017544444444462,False
j_002104,India,India,3,45.3,0.0,8.876283333333369,False
j_001088,France,France,2,677.8,0.0,7.420188888888886,False
j_001425,Germany,Germany,2,5211.6,0.0,366.39947500000005,False
j_002472,Japan,Japan,4,61.0,0.0,7.208166666666666,False
j_001075,France,France,1,878.1,0.0,9.154775000000004,False
j_002470,Japan,Japan,1,21600.0,0.0,2566.2783388888893,False
j_000001,US_West,US_West,1,5319.0,0.0,389.24244444444446,False
j_001449,Germany,Germany,5,10.6,0.0,0.7210944444444692,False
j_001416,Germany,Germany,1,4264.6,0.0,305.05300555555556,False
j_001758,Korea,Korea,1,7192.4,0.0,772.2596666666667,False
j_000719,US_East,US_East,4,7.9,0.0,0.7289944444444109,False
j_002130,India,India,1,1885.6,0.0,360.49153888888895,False
j_000354,US_Central,US_Central,3,78.9,0.0,9.80551666666662,False
j_001420,Germany,Germany,2,4416.9,0.0,314.2257305555555,False
j_000703,US_East,US_East,5,4.4,0.0,0.4057777777777442,False
j_000742,US_East,US_East,4,28.3,0.0,2.609888888888906,False
j_001771,Korea,Korea,2,4478.8,0.0,480.99016944444446,False
j_000365,US_Central,US_Central,1,913.9,0.0,108.18183611111108,False
j_001050,France,France,5,7.2,0.0,0.07279999999999816,False
j_001435,Germany,Germany,2,1710.7,0.0,123.1453111111111,False
j_001052,France,France,1,4078.9,0.0,51.53602777777779,False
j_002493,Japan,Japan,4,15.7,0.0,1.7496777777777575,False
j_001750,Korea,Korea,4,23.1,0.0,2.483891666666706,False
j_002113,India,India,5,5.4,0.0,1.0403999999999298,False
j_001069,France,France,1,4603.7,0.0,58.56108055555557,False
j_001406,Germany,Germany,1,21600.0,0.0,1465.5559027777779,False
j_002482,Japan,Japan,2,5294.0,0.0,616.8832166666667,False
j_002486,Japan,Japan,3,507.6,0.0,60.40440000000004,False
j_000720,US_East,US_East,1,9649.6,0.0,816.8960055555556,False
j_000731,US_East,US_East,2,1419.9,0.0,119.1164583333333,False
j_002497,Japan,Japan,4,8.7,0.0,1.0425500000000871,False
j_002479,Japan,Japan,1,6089.4,0.0,706.4431,False
j_001751,Korea,Korea,5,3.8,0.0,0.38506666666659295,False
j_001790,Korea,Korea,3,116.0,0.0,11.754666666666667,False
j_001097,France,France,4,14.6,0.0,0.17276666666667098,False
j_001779,Korea,Korea,5,2.5,0.0,0.25333333333333335,False
j_001789,Korea,Korea,4,14.7,0.0,1.444683333333405,False
j_001090,France,France,2,1426.1,0.0,14.747113888888894,False
j_002477,Japan,Japan,5,5.4,0.0,0.6188999999999583,False
j_002467,Japan,Japan,5,3.0,0.0,0.3438333333333334,False
j_001761,Korea,Korea,5,2.0,0.0,0.20727777777777778,False
j_001753,Korea,Korea,5,10.3,0.0,1.0674805555554803,False
j_002471,Japan,Japan,3,157.7,0.0,17.666780555555636,False
j_001056,France,France,1,7234.0,0.0,92.72402777777778,False
j_001764,Korea,Korea,4,70.2,0.0,7.275450000000076,False
j_002478,Japan,Japan,5,6.2,0.0,0.6945722222223037,False
j_002487,Japan,Japan,1,952.4,0.0,108.8951444444444,False
j_002463,Japan,Japan,5,3.5,0.0,0.3989027777777778,False
j_001780,Korea,Korea,4,22.5,0.0,2.5025,False
j_000705,US_East,US_East,4,44.0,0.0,3.7864444444444447,False
j_001086,France,France,1,1104.8,0.0,13.766500000000015,False
j_001778,Korea,Korea,4,49.0,0.0,5.373666666666667,False
j_000701,US_East,US_East,4,31.9,0.0,2.745172222222348,False
j_002140,India,India,5,12.6,0.0,2.129399999999754,False
j_000375,US_Central,US_Central,2,6417.6,0.0,774.5422833333337,False
j_002484,Japan,Japan,3,370.2,0.0,44.74278333333343,False
j_000364,US_Central,US_Central,4,41.9,0.0,5.3760027777779635,False
j_001788,Korea,Korea,5,2.2,0.0,0.2333833333334105,False
j_001427,Germany,Germany,5,8.4,0.0,0.5460000000000946,False
j_002489,Japan,Japan,3,124.3,0.0,15.023036111111024,False
j_001055,France,France,4,62.8,0.0,0.8408222222222125,False
j_000012,US_West,US_West,2,1331.6,0.0,107.71523888888878,False
j_000713,US_East,US_East,2,7634.8,0.0,604.0965055555555,False
j_000740,US_East,US_East,1,8951.2,0.0,700.159475,False
j_000706,US_East,US_East,1,14218.6,0.0,1128.4461111111113,False
j_001757,Korea,Korea,4,23.9,0.0,2.4039416666668134,False
j_001777,Korea,Korea,5,4.2,0.0,0.4265333333334072,False
j_001766,Korea,Korea,5,5.4,0.0,0.5484000000001478,False
j_001785,Korea,Korea,4,23.0,0.0,2.335777777777778,False
j_000393,US_Central,US_Central,4,8.7,0.0,1.0432750000000872,False
j_002124,India,India,5,5.8,0.0,1.0203166666665386,False
j_002490,Japan,Japan,5,4.1,0.0,0.5077166666664865,False
j_001424,Germany,Germany,4,40.0,0.0,3.0188888888888887,False
j_000381,US_Central,US_Central,1,1940.9,0.0,229.98176666666683,False
j_000019,US_West,US_West,2,547.4,0.0,43.07542777777788,False
j_001754,Korea,Korea,4,21.5,0.0,2.2001666666666666,False
j_001447,Germany,Germany,4,45.8,0.0,3.2632499999999482,False
j_002133,India,India,4,87.8,0.0,15.201594444444316,False
j_002128,India,India,5,5.6,0.0,0.9695777777775257,False
j_002121,India,India,4,10.9,0.0,1.8872138888891405,False
j_002483,Japan,Japan,5,7.0,0.0,0.8489444444444445,False
j_002485,Japan,Japan,1,10733.3,0.0,1375.320313888889,False
j_001429,Germany,Germany,4,37.8,0.0,3.0565499999999415,False
j_000355,US_Central,US_Central,2,695.1,0.0,81.56397499999984,False
j_000386,US_Central,US_Central,2,4529.4,0.0,522.6720888888887,False
j_001791,Korea,Korea,4,12.6,0.0,1.3198499999998476,False
j_001408,Germany,Germany,3,105.9,0.0,8.563191666666786,False
j_002131,India,India,5,5.4,0.0,0.9556500000002576,False
j_001773,Korea,Korea,5,4.5,0.0,0.48425,False
j_002469,Japan,Japan,4,38.4,0.0,4.701866666666845,False
j_002111,India,India,5,2.3,0.0,0.40550277777764954,False
j_000399,US_Central,US_Central,4,25.1,0.0,2.9353055555553853,False
j_000390,US_Central,US_Central,5,2.5,0.0,0.2923611111111111,False
j_002494,Japan,Japan,5,4.4,0.0,0.5459666666668472,False
j_001782,Korea,Korea,1,607.6,0.0,66.99009722222206,False
j_000032,US_West,US_West,5,2.8,0.0,0.20463333333328018,False
j_001774,Korea,Korea,1,4260.4,0.0,484.0823833333335,False
j_001421,Germany,Germany,1,12150.5,0.0,683.7078666666666,False
j_002142,India,India,4,13.0,0.0,2.3269999999999995,False
j_000736,US_East,US_East,1,7757.0,0.0,618.6492944444446,False
j_001085,France,France,3,92.8,0.0,1.211555555555546,False
j_000725,US_East,US_East,1,11155.0,0.0,924.5883333333334,False
j_002465,Japan,Japan,4,15.7,0.0,1.965552777777869,False
j_000394,US_Central,US_Central,3,68.8,0.0,7.913911111111028,False
